0,0,0
54,58,42
0,58,0
70,105,52
0,105,0
43,164,65
0,0,42
51,51,128
0,0,128
51,42,229
0,164,0
52,229,49
0,229,0
65,284,46
0,58,52
58,105,112
0,58,112
47,101,190
43,105,0
120,150,74
52,150,0
141,216,43
0,164,49
41,227,114
52,150,43
119,213,122
65,216,0
118,292,80
52,150,122
109,213,205
70,0,0
136,70,61
118,216,0
178,290,72
120,70,0
204,117,67
136,0,0
235,60,43
141,117,0
192,206,68
136,0,43
224,53,104
70,0,61
134,57,114
118,216,72
176,281,166
178,206,0
239,264,81
0,229,46
65,275,150
120,70,67
186,117,169
65,216,80
112,270,164
0,164,114
41,226,223
141,117,68
185,200,132
136,0,104
205,49,213
192,117,0
237,187,95
118,216,166
167,276,250
65,0,114
136,59,194
141,117,132
181,186,232
43,105,74
116,146,162
188,104,95
237,187,178
183,99,178
237,187,266
65,0,194
121,56,285
178,206,81
228,257,191
45,221,164
112,270,264
52,146,205
110,213,278
41,102,162
120,146,260
121,0,213
215,62,284
167,204,191
236,264,276
0,0,0
60,108,68
0,0,68
57,72,173
0,56,194
92,102,275
0,108,0
91,192,56
178,264,0
239,317,90
176,264,90
239,312,183
0,192,0
73,280,71
0,108,56
81,164,155
60,0,0
154,76,61
170,264,183
239,314,285
0,226,150
44,304,252
0,0,173
57,58,271
0,192,71
60,256,156
73,192,0
183,244,70
0,108,155
78,162,239
91,76,0
178,156,83
44,270,150
118,318,255
73,244,0
177,308,73
178,0,0
232,81,108
178,81,0
237,166,110
183,166,0
239,254,106
60,0,61
132,54,165
73,244,73
172,300,141
91,76,83
163,150,161
165,76,110
237,161,210
91,76,161
157,143,259
60,174,71
145,244,159
73,244,141
165,298,231
60,169,159
139,244,265
176,168,106
239,254,210
135,0,108
232,69,209
60,0,165
131,56,270
157,75,210
238,166,282
0,0,0
96,64,98
0,64,0
68,154,104
0,154,0
66,251,100
0,64,104
68,152,191
0,162,156
54,267,264
135,0,209
232,66,280
165,169,210
244,254,281
66,154,0
147,244,109
96,0,0
179,110,95
0,0,98
95,48,208
0,251,0
101,299,102
66,154,109
141,238,205
96,0,95
164,91,180
147,110,0
236,190,87
147,110,87
225,190,173
0,154,100
54,246,207
147,190,0
222,300,88
147,190,88
224,285,187
54,238,109
137,312,201
164,0,95
244,97,183
0,0,0
81,95,96
0,95,0
68,196,103
0,196,0
91,259,109
81,0,0
161,103,95
68,103,0
163,191,110
91,191,0
184,287,103
120,70,169
176,110,227
139,121,232
183,186,279
0,105,65
40,148,127
0,105,127
40,146,195
177,254,0
222,305,84
177,254,84
221,297,169
0,162,223
40,226,271
0,108,239
68,157,283
120,70,227
182,111,283
73,244,231
148,294,284
118,276,166
165,318,262
165,254,169
223,298,265
0,103,195
40,148,273
96,0,180
149,63,238
0,267,71
59,318,147
0,267,147
40,314,256
0,58,173
62,107,266
0,0,229
60,41,276
0,251,102
50,298,202
0,64,191
62,150,244
147,186,187
200,285,242
68,110,0
121,154,77
68,110,77
109,154,176
147,110,173
198,186,244
164,0,183
228,83,242
54,238,201
129,302,241
198,102,173
238,186,222
68,105,176
140,154,244
0,0,96
81,40,170
0,95,103
58,160,161
0,40,96
67,94,147
68,103,110
142,188,153
68,103,153
135,182,225
81,0,95
152,82,150
0,196,109
73,256,178
91,191,103
139,279,183
161,0,0
203,100,67
81,0,150
130,79,235
163,100,0
239,175,62
0,259,0
51,318,106
200,186,187
244,292,240
163,100,62
233,166,105
184,175,0
242,249,56
184,175,56
240,244,129
163,100,105
233,168,176
0,86,161
54,160,237
184,175,129
237,228,222
91,191,183
136,272,229
184,249,0
236,316,77
184,249,77
237,308,166
0,259,106
48,311,197
139,191,103
184,280,147
161,0,67
206,66,175
139,189,147
183,287,217
135,94,176
235,175,220
70,63,180
164,103,232
0,212,197
49,311,240
156,0,175
206,92,227
184,249,166
228,296,234
0,0,0
53,69,89
0,69,0
50,162,55
0,40,147
52,85,207
0,162,0
62,208,69
0,208,0
55,289,80
53,0,0
101,97,67
0,164,178
65,212,231
0,0,89
52,64,139
49,272,183
135,318,231
0,69,55
41,161,99
50,97,0
136,147,53
55,208,0
161,251,102
101,0,0
192,95,57
101,0,57
172,91,131
0,208,80
49,265,147
55,251,0
155,307,45
55,251,45
109,305,136
136,95,0
192,182,63
50,97,53
121,141,157
161,182,0
208,292,73
133,95,63
192,172,153
161,182,73
205,288,152
0,162,69
107,203,161
0,0,0
87,57,72
53,0,67
96,88,159
172,0,57
212,77,159
0,57,0
63,119,73
0,119,0
47,212,84
0,212,0
88,276,58
63,57,0
131,167,53
63,57,53
109,126,133
88,167,0
186,246,62
131,0,0
187,98,83
0,0,72
80,44,145
88,246,0
166,296,110
109,251,45
152,316,149
88,167,62
152,236,110
131,98,0
206,154,108
0,212,58
73,271,154
109,3,83
190,98,147
81,193,110
166,296,162
0,44,84
61,140,148
166,246,0
217,305,80
166,212,80
220,305,148
110,98,108
206,166,157
0,140,84
87,183,154
0,276,0
77,318,100
0,69,99
47,155,149
Cost of Delay : 37791
Package number: 100 is a PRIORITY package but it has not been taken
