0,0,0
95,88,110
0,88,0
93,184,103
0,184,0
83,294,95
0,88,103
81,178,212
0,184,95
80,287,190
83,184,0
164,279,96
95,0,0
170,110,88
0,0,110
95,77,209
95,0,88
163,101,191
0,184,190
80,281,278
93,110,0
194,179,97
164,179,0
230,276,100
83,184,96
151,274,200
155,184,100
230,263,206
93,110,97
184,173,206
95,0,191
175,87,280
175,0,0
229,105,108
83,184,206
183,269,278
88,89,206
184,173,281
0,0,0
96,64,98
0,64,0
87,144,83
0,0,209
92,83,283
175,0,108
238,86,212
184,86,108
243,171,218
0,64,83
78,144,169
0,144,0
54,236,107
0,87,212
81,178,284
54,144,0
122,235,85
96,0,0
184,85,70
0,236,0
106,292,88
54,144,85
122,232,172
0,0,98
95,48,208
0,236,88
101,284,190
106,235,0
210,299,73
0,64,169
71,143,254
87,85,0
195,139,81
122,139,0
195,227,71
96,0,70
167,66,167
106,235,73
187,291,172
87,85,81
179,139,171
183,173,206
243,281,274
54,144,172
115,220,266
122,139,71
188,206,169
184,0,0
241,72,105
122,85,171
178,169,262
0,144,107
54,232,195
96,0,167
167,56,272
167,0,105
241,72,183
167,0,183
229,71,277
106,235,172
178,289,276
0,144,195
52,254,265
115,169,172
183,225,271
195,72,0
243,146,105
195,146,0
244,215,109
184,77,218
242,171,283
190,137,109
244,215,193
184,137,193
244,206,278
71,70,171
121,139,273
80,274,96
158,318,198
80,269,200
172,315,281
187,220,73
231,299,171
183,216,172
232,299,255
0,0,208
80,59,279
0,254,190
67,317,269
0,0,0
100,49,67
183,73,105
243,137,190
0,49,0
57,107,98
0,107,0
53,183,80
175,0,212
235,74,284
0,183,0
47,285,66
0,0,67
65,46,171
47,183,0
98,272,68
57,49,0
127,144,45
183,73,190
240,136,273
0,107,80
53,168,170
57,49,45
118,107,126
0,49,98
56,105,189
98,144,0
186,197,61
98,197,0
156,270,67
127,0,0
193,70,61
98,144,61
161,192,154
156,197,0
207,307,50
47,272,0
156,313,62
47,272,62
147,312,131
127,70,0
211,117,67
0,183,66
41,256,154
127,70,67
204,115,141
47,183,68
90,243,167
98,197,67
141,263,156
127,0,61
176,60,145
156,197,50
200,280,114
57,49,126
108,100,212
127,70,141
178,112,242
127,0,145
174,54,229
0,107,170
53,164,234
186,117,0
233,169,70
0,183,154
41,246,219
193,0,0
242,52,65
47,183,167
90,242,232
0,0,171
55,46,236
98,144,154
156,191,214
186,117,70
233,160,148
98,197,156
140,251,214
47,272,131
109,312,174
47,272,174
103,312,232
156,197,114
200,262,161
193,0,65
238,51,149
186,117,148
230,160,233
156,197,161
196,238,229
193,0,149
233,48,213
54,107,45
98,156,113
57,100,126
98,156,188
109,263,131
162,313,206
65,0,67
107,47,163
0,256,66
44,314,162
162,262,114
220,315,177
0,256,162
40,301,240
178,55,141
227,117,234
162,239,177
213,315,236
200,192,50
240,239,159
65,0,163
106,47,223
0,0,0
86,53,62
0,53,0
47,153,50
0,153,0
51,229,71
0,53,50
44,152,91
0,229,0
59,293,83
196,186,161
240,239,238
47,53,0
146,108,53
0,0,62
84,49,102
0,153,71
49,225,139
0,53,91
40,117,166
0,0,102
81,40,176
51,108,0
125,193,43
51,108,43
118,187,115
47,53,53
114,107,104
59,193,0
132,253,69
51,108,115
109,173,173
125,108,0
196,190,55
132,190,0
180,278,80
125,108,55
174,187,140
146,0,0
188,100,67
180,190,0
224,296,53
105,191,80
180,253,156
0,229,83
51,288,189
105,191,156
179,247,214
0,153,139
43,219,209
40,40,104
110,108,175
188,0,0
242,74,76
59,253,0
132,309,69
53,100,189
98,181,235
59,253,69
112,306,162
196,74,0
241,163,44
188,0,76
241,59,165
180,190,53
224,271,153
51,40,175
103,117,242
125,108,140
173,160,231
196,74,44
241,140,152
144,30,67
188,100,165
191,88,152
241,140,244
59,193,69
102,242,168
86,0,0
138,40,94
160,8,165
241,88,220
52,117,173
105,206,242
59,253,162
103,300,230
3,0,176
51,97,243
179,191,156
225,253,225
174,140,55
229,190,148
174,140,148
227,188,213
0,47,189
52,107,234
0,224,189
50,288,241
180,271,53
224,312,145
0,0,0
106,43,102
0,43,0
71,134,74
174,253,153
224,306,239
112,253,80
160,299,166
0,134,0
91,229,57
116,0,165
160,106,244
0,229,0
100,285,45
103,250,166
160,299,233
0,43,74
56,130,137
91,43,0
138,153,73
0,134,57
54,188,148
0,229,45
71,273,149
100,153,0
207,245,41
100,153,41
159,230,131
100,245,0
188,288,92
138,0,0
195,72,87
138,72,0
191,140,110
133,9,87
195,72,160
91,43,73
131,145,150
159,153,41
215,236,139
100,242,92
180,288,161
0,0,0
47,93,84
0,93,0
98,172,62
0,172,0
50,282,78
0,93,62
88,157,120
54,153,57
98,226,137
0,273,45
65,316,149
50,172,0
109,268,73
47,0,0
103,75,108
131,72,110
195,141,158
98,75,0
192,136,101
109,136,0
190,231,64
103,0,0
209,64,70
109,231,0
194,283,103
109,136,64
179,223,107
50,172,73
104,265,141
103,0,70
199,61,134
0,172,78
49,268,146
98,75,101
178,134,152
104,187,107
196,283,147
33,0,108
103,70,160
104,134,107
211,187,161
0,70,120
77,170,162
0,268,78
102,313,144
Cost of Delay : 32185
Package number: 38 is a PRIORITY package but it has not been taken
