0,0,0
54,58,42
0,58,0
70,105,52
0,105,0
43,164,65
0,0,42
51,51,128
0,0,128
51,42,229
0,164,0
52,229,49
0,229,0
65,284,46
0,58,52
58,105,112
0,58,112
47,101,190
0,164,49
41,227,114
43,105,0
120,150,74
52,150,0
141,216,43
52,150,43
119,213,122
65,216,0
118,292,80
52,150,122
109,213,205
70,0,0
136,70,61
118,216,0
202,263,67
120,70,0
219,130,43
141,130,0
201,204,72
70,0,61
134,57,114
118,263,0
186,314,89
120,70,43
208,123,104
136,0,0
197,58,81
141,130,72
199,195,166
0,229,46
47,283,130
118,216,67
183,262,171
118,263,89
184,310,191
0,164,114
41,226,223
43,105,74
107,149,157
65,216,80
114,276,164
197,0,0
242,70,95
120,70,104
189,119,213
197,0,95
237,69,195
70,0,114
141,59,194
201,130,0
242,203,88
118,227,191
167,310,274
70,0,194
126,56,285
141,0,81
191,51,191
141,130,166
199,197,239
149,0,195
237,54,283
65,216,164
114,283,264
199,124,88
243,203,186
52,128,205
112,213,274
0,226,130
62,297,224
186,204,67
243,276,172
184,208,172
244,276,280
141,124,239
233,205,285
0,213,224
53,303,285
0,42,190
56,126,281
120,70,213
213,118,276
0,0,0
73,88,71
56,59,157
106,128,259
0,88,0
81,144,99
0,144,0
94,220,61
81,0,0
125,102,78
0,0,71
57,58,169
0,144,61
60,208,146
0,220,0
110,272,70
0,88,99
78,142,183
94,102,0
142,176,105
110,176,0
214,240,73
125,0,0
212,80,83
110,240,0
218,294,81
110,176,73
182,230,177
142,80,0
201,165,110
124,0,83
212,56,189
142,80,110
198,148,209
0,208,70
74,280,148
0,208,148
66,275,246
110,230,81
195,302,181
110,230,181
195,300,269
122,0,189
212,54,281
59,0,78
122,86,182
16,0,182
122,75,261
110,174,177
181,230,282
0,88,183
69,185,284
110,80,209
201,161,281
0,0,0
96,64,98
0,64,0
68,154,104
0,154,0
66,251,100
0,64,104
68,152,191
0,251,0
105,305,108
0,154,100
66,251,171
66,154,0
137,233,85
68,64,0
149,154,109
137,154,0
220,264,95
195,199,81
243,294,191
0,251,108
101,299,210
137,154,95
205,245,180
68,64,109
143,148,205
149,0,0
238,80,87
0,0,98
92,54,205
149,0,87
227,80,173
0,0,0
75,110,88
0,110,0
95,187,99
149,80,0
232,154,92
0,187,0
80,284,88
75,0,0
156,95,96
143,80,109
244,148,212
66,154,85
129,245,194
80,187,0
160,290,95
95,95,0
190,183,110
67,187,95
160,283,198
0,148,223
44,213,270
186,276,0
242,316,58
186,276,58
229,316,120
186,276,120
227,316,188
195,199,191
239,242,276
195,242,191
240,293,275
179,276,191
227,316,255
0,0,229
62,41,285
66,220,148
110,269,216
96,0,0
149,50,75
201,80,0
243,176,47
66,185,216
110,281,274
201,80,47
241,125,125
0,154,171
53,217,229
105,264,0
181,315,59
201,125,47
242,172,107
201,125,107
241,172,216
105,264,59
167,313,152
96,0,75
146,47,175
137,154,180
190,240,242
181,264,0
236,317,99
105,264,152
158,308,229
201,61,125
241,125,200
201,73,216
242,172,260
149,0,173
200,76,244
177,253,99
236,317,182
69,75,183
109,124,267
0,64,191
68,136,240
55,154,194
129,235,234
177,252,182
235,317,240
92,0,175
146,51,242
0,0,88
74,85,131
0,0,131
71,82,186
0,187,88
67,266,160
0,110,99
73,170,168
160,183,0
202,283,67
75,0,96
123,88,176
95,95,110
144,174,195
0,275,148
66,318,218
0,0,186
69,73,242
156,0,0
232,75,62
0,187,160
58,261,216
156,0,62
207,59,168
190,75,0
234,181,53
0,110,168
77,162,235
190,152,180
243,245,233
71,0,176
124,89,235
67,187,198
112,268,244
144,95,110
198,169,186
95,95,195
186,147,243
160,183,67
228,253,138
70,124,183
110,176,277
198,75,53
243,141,161
160,183,138
204,253,236
112,187,198
157,276,242
198,59,161
242,159,242
200,0,173
244,47,241
124,0,168
217,50,223
160,253,67
209,296,166
0,0,0
53,69,89
160,253,166
212,298,226
0,266,88
52,316,180
0,69,0
62,115,69
0,261,180
65,309,233
0,0,89
52,64,139
0,115,0
48,212,67
0,115,67
46,201,115
0,212,0
55,293,80
68,276,198
160,317,242
48,115,0
134,165,53
53,0,0
107,54,91
0,212,80
49,269,147
48,165,0
154,208,102
55,208,0
155,264,45
107,0,0
163,87,63
48,115,53
119,159,157
154,87,0
211,178,95
155,178,0
202,288,73
55,208,45
129,279,136
163,0,0
222,77,90
107,0,63
148,107,155
155,178,73
199,284,152
163,0,90
220,87,162
204,176,138
244,253,240
154,87,95
212,175,159
0,0,0
47,93,84
0,93,0
63,155,73
0,69,69
88,112,161
0,155,0
73,235,44
0,235,0
98,314,62
52,0,91
100,64,160
63,0,0
106,104,65
0,155,44
46,224,124
73,104,0
141,214,53
73,104,53
123,214,131
98,214,0
154,312,83
106,0,0
162,75,108
141,75,0
200,171,73
0,235,62
95,299,143
0,93,73
51,152,153
63,0,65
103,96,157
154,171,0
218,241,106
154,241,0
215,305,96
130,202,106
215,305,158
141,75,73
195,168,141
162,0,0
211,68,96
104,0,108
211,53,162
0,0,84
43,87,154
48,161,102
134,208,152
124,50,168
196,94,243
Cost of Delay : 37457
Package number: 100 is a PRIORITY package but it has not been taken
