0,0,0
54,58,42
0,58,0
70,105,52
0,105,0
43,164,65
0,0,42
51,51,128
0,0,128
51,42,229
0,164,0
52,229,49
0,229,0
65,284,46
0,58,52
58,105,112
0,58,112
47,101,190
0,164,49
41,227,114
43,105,0
120,150,74
52,150,0
141,216,43
52,150,43
119,213,122
65,216,0
118,292,80
52,150,122
109,213,205
70,0,0
136,70,61
70,0,61
134,57,114
118,216,0
202,263,67
120,70,0
219,130,43
141,130,0
201,204,72
118,263,0
186,314,89
120,70,43
208,123,104
136,0,0
220,54,47
141,130,72
199,191,153
0,229,46
65,275,150
70,0,114
135,58,208
118,216,67
184,263,169
0,164,114
41,226,223
0,229,150
64,273,233
65,216,80
114,276,164
43,105,74
113,150,169
120,70,104
189,119,213
201,130,0
241,199,100
202,199,0
243,272,88
136,0,47
207,59,127
136,0,127
192,56,218
101,216,169
184,265,252
141,130,153
191,181,263
52,146,205
110,213,278
118,265,89
185,314,189
189,199,88
243,287,176
189,199,176
233,278,274
120,0,218
189,85,278
0,58,190
62,129,284
62,74,169
119,146,274
0,0,0
60,108,68
105,265,189
186,311,281
191,130,153
244,191,243
0,213,233
93,276,281
0,108,0
91,192,56
189,61,104
239,130,206
0,192,0
73,280,71
0,108,56
81,164,155
60,0,0
154,76,61
192,28,206
236,130,284
0,0,68
57,58,166
0,192,71
60,256,156
0,108,155
78,162,239
73,192,0
183,244,70
60,0,61
108,74,166
73,244,0
181,298,81
91,76,0
195,140,73
73,244,81
145,298,185
91,76,73
190,132,141
60,164,71
143,244,158
60,164,158
132,238,236
183,140,0
239,228,106
183,228,0
242,313,110
154,0,0
220,67,98
170,213,110
242,298,210
23,0,166
108,70,254
91,76,141
183,130,231
183,140,106
239,211,211
134,0,98
220,63,202
136,219,210
242,298,285
129,0,202
220,72,283
35,238,185
136,307,282
0,0,0
96,64,98
0,64,0
68,154,104
0,154,0
66,251,100
152,131,211
239,219,279
0,154,100
66,251,171
0,251,0
105,305,108
66,154,0
137,233,85
0,0,98
95,48,208
68,64,0
149,154,109
0,251,108
101,299,210
137,154,0
220,264,95
137,154,95
205,245,180
68,64,109
143,148,205
149,0,0
203,92,107
143,12,109
221,92,195
0,0,0
89,80,87
0,80,0
75,190,88
0,190,0
92,273,74
75,80,0
170,157,99
92,157,0
172,254,88
0,53,104
68,154,207
91,159,88
172,254,184
66,154,85
129,245,194
89,0,0
184,80,103
89,0,103
184,88,213
0,0,0
93,96,103
70,0,208
117,44,273
136,85,213
192,125,271
0,164,223
40,207,285
201,130,243
241,198,284
0,192,156
44,235,241
0,276,46
48,316,110
195,72,0
240,123,84
0,276,110
56,317,172
0,0,229
68,44,278
0,276,172
47,318,268
91,76,231
166,126,284
195,72,84
239,130,180
60,276,80
105,316,158
186,72,180
239,130,243
58,276,158
105,317,218
105,264,0
181,315,59
189,278,176
236,318,285
78,126,236
140,219,285
105,264,59
155,311,159
149,92,0
202,147,99
0,108,239
77,161,283
0,154,171
53,240,233
3,174,241
78,238,281
96,0,0
136,49,84
149,92,99
190,136,198
137,154,180
196,237,244
101,264,159
172,315,235
143,12,195
211,84,244
55,154,194
129,235,234
172,245,95
230,303,160
172,245,160
223,299,227
0,80,88
74,165,131
0,80,131
71,162,186
0,0,87
67,79,159
143,84,198
243,151,240
0,190,74
73,250,143
172,88,0
220,176,80
0,0,159
49,79,244
0,80,186
69,153,242
75,88,99
145,154,142
172,176,0
224,243,77
91,159,184
144,252,237
92,254,0
181,307,59
181,243,0
239,317,56
71,88,142
146,150,218
95,0,98
143,52,189
196,151,180
236,245,232
172,88,80
217,169,126
172,176,77
223,235,183
0,273,0
53,317,106
181,243,56
235,317,132
172,88,126
217,154,234
181,243,132
225,313,230
0,182,143
70,250,214
92,254,59
160,298,106
184,0,0
228,45,89
92,254,106
173,298,206
95,0,189
140,60,241
0,262,106
50,317,199
144,154,184
213,243,237
184,45,0
233,88,99
184,36,99
234,88,163
184,35,163
232,88,228
0,96,0
62,142,69
0,0,103
46,86,151
0,142,0
52,192,92
50,250,106
91,294,198
0,192,0
86,242,53
86,96,0
134,193,67
86,193,0
141,274,80
0,242,0
54,296,91
86,193,80
135,250,147
0,192,53
71,236,157
93,0,0
149,87,63
134,87,0
179,143,100
54,274,0
160,317,102
141,143,0
198,234,95
149,0,0
222,47,110
160,234,0
219,311,90
63,96,67
134,187,141
140,146,95
198,234,159
179,47,0
220,139,107
46,0,103
118,87,160
143,0,110
220,102,150
0,0,0
47,93,84
0,93,0
79,137,106
135,238,102
215,311,146
0,119,92
62,192,155
0,236,91
48,300,160
0,137,0
43,241,65
0,241,0
88,284,92
43,137,0
141,216,62
43,137,62
89,206,142
79,0,0
129,110,78
88,216,0
144,291,108
129,0,0
197,110,53
129,0,53
188,96,126
141,110,0
197,208,83
55,266,102
135,317,161
0,137,65
40,233,157
144,208,0
198,315,53
144,208,53
208,289,148
136,112,83
197,208,147
0,0,84
106,64,154
41,208,108
144,293,160
0,68,106
87,137,157
89,137,62
134,207,152
0,250,199
87,313,239
Cost of Delay : 42575
Package number: 51 is a PRIORITY package but it has not been taken
